cve_id,description,published_date,cvss_score,vendor_raw,software_raw,vendor,software,software_version,operatig_system,source,reason,trigger,attacker_action,user_interaction,system_state,network_access,privilege,vulnerability_type,consequences
CVE-2023-1458,A vulnerability has been found in Ubiquiti EdgeRouter X 2.0.9-hotfix.6 and classified as critical. Affected by this vulnerability is an unknown functionality of the component OSPF Handler. The manipulation of the argument area leads to command injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The real existence of this vulnerability is still doubted at the moment. The associated identifier of this vulnerability is VDB-223303. NOTE: The vendor position is that post-authentication issues are not accepted as vulnerabilities.,2023-03-25T00:00:00,7.2,Ubiquiti,EdgeRouter X,Ubiquiti,EdgeRouter X,2.0.9-hotfix.6,N/A,OSPF Handler,manipulation of the argument area,manipulation of the argument area,execute command injection via the argument area,No,,Remote,Post-authentication,Command injection,Possibility of executing arbitrary commands on the system
CVE-2023-1715,A logic error when using mb_strpos() to check for potential XSS payload in Bitrix24 22.0.300 allows attackers to bypass XSS sanitisation via placing HTML tags at the begining of the payload.,2023-11-01T09:03:05.343Z,9.0,Bitrix24,Bitrix24,Bitrix24,Bitrix24,22.0.300,N/A,mb_strpos() function,logic error when using mb_strpos() to check for potential XSS payload,placing HTML tags at the beginning of the payload,bypass XSS sanitisation,No,,Remote,Unauthenticated,Cross-Site Scripting (XSS),Attackers can potentially execute malicious scripts in the browser of an unsuspecting user
CVE-2023-38488,"Kirby is a content management system. A vulnerability in versions prior to 3.5.8.3, 3.6.6.3, 3.7.5.2, 3.8.4.1, and 3.9.6 affects all Kirby sites that might have potential attackers in the group of authenticated Panel users or that allow external visitors to update a Kirby content file (e.g. via a contact or comment form). Kirby sites are *not* affected if they don't allow write access for untrusted users or visitors. A field injection in a content storage implementation is a type of vulnerability that allows attackers with content write access to overwrite content fields that the site developer didn't intend to be modified. In a Kirby site this can be used to alter site content, break site behavior or inject malicious data or code. The exact security risk depends on the field type and usage. Kirby stores content of the site, of pages, files and users in text files by default. The text files use Kirby's KirbyData format where each field is separated by newlines and a line with four dashes (`----`). When reading a KirbyData file, the affected code first removed the Unicode BOM sequence from the file contents and afterwards split the content into fields by the field separator. When writing to a KirbyData file, field separators in field data are escaped to prevent user input from interfering with the field structure. However this escaping could be tricked by including a Unicode BOM sequence in a field separator (e.g. `--\xEF\xBB\xBF--`). When writing, this was not detected as a separator, but because the BOM was removed during reading, it could be abused by attackers to inject other field data into content files. Because each field can only be defined once per content file, this vulnerability only affects fields in the content file that were defined above the vulnerable user-writable field or not at all. Fields that are defined below the vulnerable field override the injected field content and were therefore already protected. The problem has been patched in Kirby 3.5.8.3, 3.6.6.3, 3.7.5.2, 3.8.4.1, and 3.9.6. In all of the mentioned releases, the maintainers have fixed the affected code to only remove the Unicode BOM sequence at the beginning of the file. This fixes this vulnerability both for newly written as well as for existing content files.",2023-07-27T14:31:00.179Z,7.1,getkirby,kirby,Kirby,Kirby content management system,"prior to 3.5.8.3, 3.6.6.3, 3.7.5.2, 3.8.4.1, and 3.9.6",N/A,field injection in a content storage implementation,"Field separator can be tricked with a Unicode BOM sequence during writing, allowing injection of other data.",Writing a Unicode BOM sequence in a field separator,Inject other field data into content files,No,Allows content write access for untrusted users or visitors,Authenticated network access as Panel users or write access by visitors,Authenticated Panel users or visitors with write access,Field injection vulnerability,"Alter site content, break site behavior, inject malicious data or code"
CVE-2023-26408,Adobe Acrobat Reader versions 23.001.20093 (and earlier) and 20.005.30441 (and earlier) are affected by an Improper Access Control vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2023-04-12T00:00:00,7.8,Adobe,Acrobat Reader,Adobe,Acrobat Reader,"23.001.20093 and earlier, 20.005.30441 and earlier",N/A,Improper Access Control,N/A,victim must open a malicious file,trick the victim into opening a malicious file,"Yes, victim must open a malicious file",in the context of the current user,N/A,N/A,Improper Access Control,arbitrary code execution in the context of the current user
CVE-2023-48327,"Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in WC Vendors WC Vendors – WooCommerce Multi-Vendor, WooCommerce Marketplace, Product Vendors.This issue affects WC Vendors – WooCommerce Multi-Vendor, WooCommerce Marketplace, Product Vendors: from n/a through 2.4.7.",2023-12-19T20:50:26.628Z,7.6,WC Vendors,"WC Vendors – WooCommerce Multi-Vendor, WooCommerce Marketplace, Product Vendors",WC Vendors,"WC Vendors – WooCommerce Multi-Vendor, WooCommerce Marketplace, Product Vendors",from n/a through 2.4.7,N/A,Improper Neutralization of Special Elements used in an SQL Command,SQL Injection,N/A,Inject malicious SQL commands,No,N/A,Remote,Unauthenticated,SQL Injection,Potential unauthorized access or actions on the database
CVE-2023-25518,"NVIDIA Jetson contains a vulnerability in CBoot, where the PCIe controller is initialized without IOMMU, which may allow an attacker with physical access to the target device to read and write to arbitrary memory. A successful exploit of this vulnerability may lead to code execution, denial of service, information disclosure, and loss of integrity.",2023-06-23T17:09:10.859Z,7.1,NVIDIA,"Jetson AGX Xavier series, Jetson Xavier NX",NVIDIA,Jetson,N/A,N/A,CBoot,PCIe controller is initialized without IOMMU,Physical access by attacker to the target device,Read and write to arbitrary memory,No,Target device with physical access,Physical,None,Memory Access Vulnerability,"Code execution, denial of service, information disclosure, and loss of integrity"
CVE-2023-24838,HGiga PowerStation has a vulnerability of Information Leakage. An unauthenticated remote attacker can exploit this vulnerability to obtain the administrator's credential. This credential can then be used to login PowerStation or Secure Shell to achieve remote code execution.,2023-03-27T00:00:00,9.8,HGiga,PowerStation,HGiga,PowerStation,N/A,N/A,N/A,Information Leakage vulnerability,N/A,Exploiting the vulnerability to obtain the administrator's credential,No,N/A,Remote,Unauthenticated,Information Leakage,Obtain administrator's credential and achieve remote code execution
CVE-2023-43556,Memory corruption in Hypervisor when platform information mentioned is not aligned.,2024-06-03T10:05:24.097Z,9.3,"Qualcomm, Inc.",Snapdragon,,Hypervisor,,,platform information,platform information is not aligned,platform information mentioned is not aligned,Not specified,No,Misaligned platform information,Local or Remote,Not specified,Memory corruption,Potential system instability or security compromise
CVE-2023-43815,A buffer overflow vulnerability exists in Delta Electronics Delta Industrial Automation DOPSoft version 2 when parsing the wScreenDESCTextLen field of a DPS file. An anonymous attacker can exploit this vulnerability by enticing a user to open a specially crafted DPS file to achieve code execution.,2024-01-18T21:15:04.830Z,7.1,Delta Electronics,DOPSoft,Delta Electronics,Delta Industrial Automation DOPSoft,version 2,N/A,wScreenDESCTextLen field of a DPS file,improper handling/parsing leading to buffer overflow,parsing the wScreenDESCTextLen field of a DPS file,entice a user to open a specially crafted DPS file,"Yes, user must open the crafted DPS file",,Local,None,Buffer Overflow,Code execution
CVE-2023-25870,Adobe Substance 3D Stager versions 2.0.0 (and earlier) are affected by an out-of-bounds write vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,2023-03-27T00:00:00,7.8,Adobe,Substance3D - Stager,Adobe,Substance 3D Stager,versions 2.0.0 (and earlier),N/A,N/A,out-of-bounds write,opening a malicious file,execute arbitrary code,"Yes, user must open a malicious file",N/A,N/A,context of the current user,out-of-bounds write,arbitrary code execution in the context of the current user
CVE-2023-2549,"The Feather Login Page plugin for WordPress is vulnerable to Cross-Site Request Forgery in versions starting from 1.0.7 up to, and including, 1.1.1. This is due to missing nonce validation in the 'createTempAccountLink' function. This makes it possible for unauthenticated attackers to create a new user with administrator role via a forged request granted they can trick a site administrator into performing an action such as clicking on a link. An attacker can leverage CVE-2023-2545 to get the login link or request a password reset to the new user's email address.",2023-05-31T02:40:19.517Z,8.8,featherplugins,Custom Login Page | Temporary Users | Rebrand Login | Login Captcha,WordPress,Feather Login Page plugin,1.0.7 to 1.1.1,N/A,'createTempAccountLink' function,missing nonce validation,performing an action such as clicking on a link,create a new user with administrator role via a forged request,"Yes, trick a site administrator into clicking a link",,Remote,Unauthenticated,Cross-Site Request Forgery (CSRF),Create a new user with administrator role
CVE-2023-22759,Authenticated remote command injection vulnerabilities exist in the ArubaOS web-based management interface. Successful exploitation of these vulnerabilities result in the ability to execute arbitrary commands as a privileged user on the underlying operating system. This allows an attacker to fully compromise the underlying operating system on the device running ArubaOS.,2023-02-28T16:41:28.980Z,7.2,Hewlett Packard Enterprise (HPE),Aruba Mobility Conductor (formerly Mobility Master); Aruba Mobility Controllers; WLAN Gateways and SD-WAN Gateways managed by Aruba Central,Aruba,ArubaOS,N/A,Underlying operating system on the device running ArubaOS,ArubaOS web-based management interface,Lack of input validation in the management interface,Using the web-based management interface,Execute arbitrary commands,No,Device running ArubaOS,Remote,Authenticated,Remote command injection,Full compromise of the underlying operating system on the device
